date,factor,horizon_days,training_window,rebalance_every,alpha,beta,tstat,r2,factor_z_current,predicted_change_bp,signal_strength,desired_position_raw,desired_position,train_target_std_bp,vol_scalar
2020-11-19,inflation_expectations_gap,21,756,5,0.03354431202381841,-0.09565127405272558,-1.2039114776791953,0.02330808878287005,-0.9796305690061998,12.724722405025792,0.20310045182091777,0.20310045182091777,0.0771621906702458,62.6523589235819,0.37992131469152496
2020-11-26,inflation_expectations_gap,21,756,5,0.032752802703998114,-0.09509666067475822,-1.1970863873954682,0.023005155636499297,1.4721612273325253,-10.724481399017865,-0.17105021375394083,-0.17105021375394083,-0.06485083239811087,62.697854411601305,0.37913330229098746
2020-12-03,inflation_expectations_gap,21,756,5,0.0314484600197721,-0.09528271570844601,-1.2251008026218098,0.023098289774361125,-0.7436904477949184,10.230930553210223,0.16318901561169194,0.16318901561169194,0.06287479926334866,62.693745132666955,0.3852881827105273
2020-12-10,inflation_expectations_gap,21,756,5,0.02903069930340066,-0.09906679997461859,-1.2794173415097896,0.02500506458359153,-0.8974713533895995,11.794031435259834,0.18825570081854606,0.18825570081854606,0.06886375049748866,62.64900018421085,0.365799018027424
2020-12-17,inflation_expectations_gap,21,756,5,0.02405340371622597,-0.10231980518071757,-1.3307110801043618,0.026692256147120896,1.269827588318834,-10.587510773365755,-0.16905452608911153,-0.16905452608911153,-0.060354987815480245,62.62778653903,0.35701491827356396
2020-12-28,inflation_expectations_gap,21,756,5,0.015996153691909626,-0.10885776026307556,-1.4464379033177297,0.030216627432498866,0.7926793516604875,-7.02931451366379,-0.11224747383485152,-0.11224747383485152,-0.039301751051427726,62.623364905351394,0.3501348378606004
2021-01-06,inflation_expectations_gap,21,756,5,0.00857514162714381,-0.11416215897710762,-1.5287215874084221,0.03292614262791049,-1.4110826830555379,16.96673872199737,0.2696786877312113,0.2696786877312113,0.09948397260399323,62.91464433002625,0.3688981633696946
2021-01-13,inflation_expectations_gap,21,756,5,0.0016169766799325519,-0.12097424492878596,-1.6284255187995123,0.03686091496726562,-0.34710749220266507,4.360804345827442,0.06920806984336302,0.06920806984336302,0.02921204683338477,63.01005584604725,0.4220901825394019
2021-01-20,inflation_expectations_gap,21,756,5,-0.008757077440135461,-0.12359974207107795,-1.6679871596239444,0.038145132220636535,-1.6140370489311584,19.073748550091953,0.30139639322288936,0.30139639322288936,0.12312146575000865,63.28459457040181,0.40850344768046903
2021-01-28,inflation_expectations_gap,21,756,5,-0.014177947971224077,-0.1264856355871577,-1.7046570076275092,0.039699799583698625,-1.610459418984734,18.952203522638474,0.29854696549190035,0.29854696549190035,0.11253345391330014,63.48148101727281,0.37693718885363514
2021-02-04,inflation_expectations_gap,21,756,5,-0.017212142783913097,-0.12419416945922425,-1.676426079397796,0.03812531494758209,-1.0036602580555565,10.743660938452743,0.16891095072528226,0.16891095072528226,0.06826851143576182,63.60547313433985,0.4041686530247178
2021-02-11,inflation_expectations_gap,21,756,5,-0.01625747938315983,-0.11793965872836895,-1.6055498909888912,0.03446531084913351,-1.626850270860664,17.561268636430146,0.2764312385081283,0.2764312385081283,0.10880917082097914,63.52852424062691,0.39362110956855434
2021-02-22,inflation_expectations_gap,21,756,5,-0.010093271412551957,-0.11266028458915803,-1.5563347290082334,0.031847722890502084,-1.1975990049765368,12.482857331179718,0.19773445709877807,0.19773445709877807,0.07978413231906478,63.129398458579814,0.4034912957998448
2021-03-01,inflation_expectations_gap,21,756,5,-0.0037428589154061913,-0.10619530542817646,-1.4875846463684081,0.028744371290134185,-0.8695151529423115,8.859556832573015,0.14144353019880798,0.14144353019880798,0.0553494563756451,62.63670611247002,0.3913184031666056
2021-03-08,inflation_expectations_gap,21,756,5,0.0002701989976349289,-0.1017108607438113,-1.4322429133453705,0.026608793937687447,-0.9897623294038496,10.093977745310017,0.16188537231619818,0.16188537231619818,0.061281701945231117,62.352623964036916,0.37854996451152056
2021-03-15,inflation_expectations_gap,21,756,5,-0.0037135631411592557,-0.09825591058007697,-1.3913202866768262,0.024761144930127155,-1.3157795309271945,12.556955279271879,0.20109951529058506,0.20109951529058506,0.07172049989527444,62.44149947913754,0.3566418337291348
2021-03-22,inflation_expectations_gap,21,756,5,-0.010695033375178298,-0.08968412801174169,-1.2584464129103092,0.02030358872576077,-1.2398147564547672,10.04966719535574,0.15966969431311437,0.15966969431311437,0.05731575319617212,62.940354702804214,0.3589645075901202
2021-03-29,inflation_expectations_gap,21,756,5,-0.017403882029279408,-0.08690930670504644,-1.2122903204304996,0.019001942288825457,-0.3964098602865546,1.704782409926938,0.02703968746449735,0.02703968746449735,0.009548931964142741,63.04741547642843,0.3531450567496509
2021-04-06,inflation_expectations_gap,21,756,5,-0.022952998934584884,-0.08809101658319327,-1.2304633223796302,0.019651431085954796,-1.6922005540556537,12.611466813482053,0.2006924667149376,0.2006924667149376,0.07062829374795707,62.83976185013116,0.3519229939421547
2021-04-13,inflation_expectations_gap,21,756,5,-0.02073184019677108,-0.08819995266635311,-1.240453086220748,0.019706959075851627,-2.4299742337083448,19.359177219676262,0.3081260033407529,0.3081260033407529,0.10876115307180992,62.82876813310422,0.3529762236637076
2021-04-20,inflation_expectations_gap,21,756,5,-0.017934711348313075,-0.0913327187834185,-1.2951850337953277,0.021011533970693774,-2.3267098164910456,19.457002201188285,0.3088008037240566,0.3088008037240566,0.1123411770648253,63.00826282361298,0.36379820165627874
